Country,Scenario,Vehicle,Year,New_Sales,Total_Stock,EV_Retirement,LIB_recycling_vector,LIB_repurpose_vector,LIB_reuse_ev_vector,LIB_available_vector,LIB_evfail_total_vector,LIB_bothfail_vector,LIB_recycling,LIB_repurpose,LIB_reuse_EV
Mexico,ACCII,Heavy trucks,2032,1530,5361.055569748531,9.008626934370794,8|7|10|12|16|18|19|17|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8|7|9|13|16|18|19|17|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,113,113,7
Mexico,ACCII,Heavy trucks,2033,1940,6987.472907580916,12.880033787218832,11|12|10|14|18|20|22|20|18|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,11|12|11|14|17|21|22|21|17|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|1|1|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|1|1|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|1|1|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,151,151,13
Mexico,ACCII,Heavy trucks,2034,2327,8908.605060459862,17.858423350250522,14|17|18|15|19|23|25|24|21|16|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14|17|18|15|19|23|25|24|21|15|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|1|2|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|1|2|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|1|1|2|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,196,195,16
Mexico,ACCII,Heavy trucks,2035,2686,11078.708654001597,24.038069454001906,17|22|25|26|20|25|28|28|25|19|13|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17|21|25|26|21|25|27|27|23|18|12|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|1|2|2|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|1|2|2|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|1|2|1|2|2|2|2|2|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,251,244,19
Mexico,ACCII,Heavy trucks,2036,3124,13554.234103643817,31.51411141232282,20|26|32|36|36|27|30|32|28|23|15|9|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,19|26|32|36|35|27|30|31|28|22|15|9|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|2|2|2|1|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|2|2|2|3|3|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|2|2|2|2|2|3|3|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,315,312,19
Mexico,ACCII,Heavy trucks,2037,3533,16275.936129171643,40.465915603263255,23|30|38|47|51|47|32|35|32|26|18|11|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,23|30|39|47|51|48|33|34|30|24|18|11|6|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|2|1|1|1|2|1|1|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|2|3|3|3|2|3|3|3|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|2|3|3|3|2|3|3|3|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,397,396,18
Mexico,ACCII,Heavy trucks,2038,3909,19174.38945248729,51.128194518887526,26|34|44|56|65|67|58|38|34|28|21|14|8|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,26|35|44|56|64|66|56|36|34|27|20|13|7|3|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|2|1|2|2|2|1|1|1|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|2|3|4|4|4|3|3|3|3|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|2|2|3|4|4|4|3|3|3|3|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,498,488,21
Mexico,ACCII,Heavy trucks,2039,4255,22179.858638284542,63.82994884463244,28|39|53|65|77|84|81|63|37|30|23|16|10|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,29|39|52|64|77|84|80|62|36|30|22|14|9|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|2|1|2|3|3|2|3|2|2|2|1|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|2|3|4|5|5|6|5|4|4|4|3|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|2|3|4|5|5|6|5|4|4|4|3|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,614,605,29
Mexico,ACCII,Heavy trucks,2040,4568,25220.458424017048,78.85934461178674,31|44|59|75|89|101|102|90|64|33|26|18|11|6|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,31|43|59|75|88|101|101|87|62|32|24|16|10|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|2|1|2|3|3|3|3|2|2|2|2|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|2|3|4|5|7|7|7|6|4|4|4|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|2|3|4|5|7|7|7|6|4|4|4|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|1|2|2|1|2|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,754,738,33
Mexico,ACCII,Heavy trucks,2041,4852,28234.500311700594,96.77821038729093,34|48|65|85|105|117|121|112|88|57|27|19|13|8|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,33|48|66|84|104|116|121|110|86|55|26|18|11|6|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|1|2|3|2|4|5|5|5|3|2|2|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|4|5|6|8|9|9|9|7|4|4|3|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|4|5|6|8|9|9|9|7|4|4|3|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|1|2|2|2|2|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,906,889,42
Mexico,ACCII,Heavy trucks,2042,5103,31163.887476882443,117.86914618837342,36|51|71|93|119|135|141|135|112|79|47|21|14|8|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35|52|71|94|117|135|139|133|110|77|45|19|12|8|3|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|1|2|3|3|5|6|5|5|6|3|2|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|4|5|7|9|10|11|11|10|7|4|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|4|5|7|9|10|11|11|10|7|4|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|2|2|3|3|3|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1070,1053,50
Mexico,ACCII,Heavy trucks,2043,5323,33961.59706418706,142.02954619572802,38|55|76|103|131|153|164|156|135|101|66|36|15|10|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,37|55|76|103|129|152|162|153|131|98|61|33|13|8|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|1|2|2|4|6|6|7|7|6|6|3|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|4|6|8|10|12|13|13|12|10|7|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|4|6|8|10|12|13|13|12|10|7|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|2|3|4|4|4|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1248,1218,59
Mexico,ACCII,Heavy trucks,2044,5513,36590.49978945799,168.87643515654887,39|57|81|110|142|170|185|181|156|122|84|50|25|11|5|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,39|58|81|110|141|169|183|178|151|117|78|45|23|8|4|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|1|3|2|5|5|7|7|7|7|7|6|3|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|5|6|9|11|13|15|15|15|13|10|7|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|5|6|9|11|13|15|15|15|13|10|7|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|2|3|4|5|5|5|3|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1423,1389,68
Mexico,ACCII,Heavy trucks,2045,5670,39019.29850064876,198.22489575603424,40|60|85|117|152|184|205|205|181|140|100|64|36|18|6|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,41|60|85|117|151|184|203|201|175|135|95|58|31|15|6|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|1|3|3|5|6|7|9|10|9|8|7|5|2|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|5|7|9|12|15|17|18|17|16|13|9|6|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|5|7|9|12|15|17|18|17|16|13|9|6|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|2|4|5|6|6|6|5|3|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1598,1561,82
Mexico,ACCII,Heavy trucks,2046,5797,41226.133111979354,228.99753942850646,42|62|89|123|161|199|224|227|205|164|115|77|45|24|11|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,41|62|88|123|161|196|221|223|199|157|109|70|40|20|8|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|1|3|3|6|7|8|9|10|10|10|8|6|4|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|5|7|10|13|16|19|20|20|18|16|12|8|5|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|5|7|10|13|16|19|20|20|18|16|12|8|5|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|2|3|4|6|7|7|7|6|4|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1773,1723,94
Mexico,ACCII,Heavy trucks,2047,5892,43194.14015895445,260.4742851622796,42|64|91|128|169|212|240|248|227|186|136|88|55|30|15|7|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,43|64|92|128|169|210|237|242|221|178|126|80|48|25|13|5|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|1|3|3|6|6|9|10|10|11|11|10|6|6|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|5|7|10|14|17|20|22|23|21|18|14|10|6|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|3|5|7|10|14|17|20|22|23|21|18|14|10|6|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|2|3|5|6|8|9|8|7|5|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1940,1883,99
Mexico,ACCII,Heavy trucks,2048,5956,44912.43733963746,291.8372555543243,43|65|95|132|178|222|255|266|247|205|153|103|63|37|19|9|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0,43|65|94|133|177|221|251|261|240|196|143|94|55|30|15|6|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|2|3|4|5|6|10|10|12|13|12|11|9|6|4|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|4|5|8|11|14|18|22|24|25|24|21|17|12|8|5|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|4|5|8|11|14|18|22|24|25|24|21|17|12|8|5|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|2|3|5|7|9|10|10|8|6|4|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2095,2027,115
Mexico,ACCII,Heavy trucks,2049,5990,46375.01557691277,322.3915979878352,44|67|97|136|184|232|268|281|264|224|169|117|74|43|23|12|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0,43|66|96|137|183|229|265|277|257|214|158|106|64|35|18|9|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0,2|2|3|4|5|7|9|11|14|13|14|12|9|6|6|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|4|5|8|11|15|19|23|26|27|26|24|19|14|10|6|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2|4|5|8|11|15|19|23|26|27|26|24|19|14|10|6|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|2|3|5|7|10|11|11|10|7|5|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2243,2163,121
Mexico,ACCII,Heavy trucks,2050,7486,49070.56935623008,351.58243438761815,44|67|98|140|189|240|280|295|281|239|185|128|84|49|27|14|7|3|0|0|0|0|0|0|0|0|0|0|0|0|0,44|67|98|139|188|238|276|291|274|229|172|117|73|41|21|11|4|1|1|0|0|0|0|0|0|0|0|0|0|0|0,2|2|3|4|5|8|10|12|14|15|15|14|10|9|5|3|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0,2|4|5|8|11|16|20|24|28|29|29|26|22|17|11|7|4|2|1|0|0|0|0|0|0|0|0|0|0|0|0,2|4|5|8|11|16|20|24|28|29|29|26|22|17|11|7|4|2|1|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|2|3|5|8|10|12|12|11|9|6|4|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0,2370,2285,136
Mexico,Repeal,Heavy trucks,2022,84,84,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0
Mexico,Repeal,Heavy trucks,2023,36,118.73693929396657,0.03401053881566707,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,1,0
Mexico,Repeal,Heavy trucks,2024,308,424.2811593435813,0.06726104457805707,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,2,0
